Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-04-29,,-1,Overleden,0,16
2020-04-29,,-1,Totaal,-10,390
2020-04-29,,-1,Ziekenhuisopname,2,61
2020-04-29,Groningen,20,Overleden,1,13
2020-04-29,Groningen,20,Totaal,1,327
2020-04-29,Groningen,20,Ziekenhuisopname,1,72
2020-04-29,Friesland,21,Overleden,2,55
2020-04-29,Friesland,21,Totaal,4,526
2020-04-29,Friesland,21,Ziekenhuisopname,0,125
2020-04-29,Drenthe,22,Overleden,3,31
2020-04-29,Drenthe,22,Totaal,6,467
2020-04-29,Drenthe,22,Ziekenhuisopname,7,113
2020-04-29,Overijssel,23,Overleden,2,248
2020-04-29,Overijssel,23,Totaal,30,2648
2020-04-29,Overijssel,23,Ziekenhuisopname,2,531
2020-04-29,Flevoland,24,Overleden,1,46
2020-04-29,Flevoland,24,Totaal,9,723
2020-04-29,Flevoland,24,Ziekenhuisopname,2,244
2020-04-29,Gelderland,25,Overleden,20,556
2020-04-29,Gelderland,25,Totaal,76,4943
2020-04-29,Gelderland,25,Ziekenhuisopname,14,1267
2020-04-29,Utrecht,26,Overleden,7,325
2020-04-29,Utrecht,26,Totaal,22,2759
2020-04-29,Utrecht,26,Ziekenhuisopname,11,806
2020-04-29,Noord-Holland,27,Overleden,24,600
2020-04-29,Noord-Holland,27,Totaal,72,5623
2020-04-29,Noord-Holland,27,Ziekenhuisopname,17,1502
2020-04-29,Zuid-Holland,28,Overleden,56,829
2020-04-29,Zuid-Holland,28,Totaal,94,7933
2020-04-29,Zuid-Holland,28,Ziekenhuisopname,9,1842
2020-04-29,Zeeland,29,Overleden,1,52
2020-04-29,Zeeland,29,Totaal,1,577
2020-04-29,Zeeland,29,Ziekenhuisopname,0,146
2020-04-29,Noord-Brabant,30,Overleden,17,1333
2020-04-29,Noord-Brabant,30,Totaal,33,7862
2020-04-29,Noord-Brabant,30,Ziekenhuisopname,5,2501
2020-04-29,Limburg,31,Overleden,11,607
2020-04-29,Limburg,31,Totaal,48,4024
2020-04-29,Limburg,31,Ziekenhuisopname,6,1475
