Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-04-23,,-1,Overleden,2,17
2020-04-23,,-1,Totaal,5,368
2020-04-23,,-1,Ziekenhuisopname,2,55
2020-04-23,Groningen,20,Overleden,2,11
2020-04-23,Groningen,20,Totaal,4,314
2020-04-23,Groningen,20,Ziekenhuisopname,1,69
2020-04-23,Friesland,21,Overleden,2,48
2020-04-23,Friesland,21,Totaal,7,499
2020-04-23,Friesland,21,Ziekenhuisopname,1,122
2020-04-23,Drenthe,22,Overleden,0,26
2020-04-23,Drenthe,22,Totaal,16,421
2020-04-23,Drenthe,22,Ziekenhuisopname,0,102
2020-04-23,Overijssel,23,Overleden,6,218
2020-04-23,Overijssel,23,Totaal,61,2472
2020-04-23,Overijssel,23,Ziekenhuisopname,3,515
2020-04-23,Flevoland,24,Overleden,0,32
2020-04-23,Flevoland,24,Totaal,28,648
2020-04-23,Flevoland,24,Ziekenhuisopname,1,226
2020-04-23,Gelderland,25,Overleden,19,486
2020-04-23,Gelderland,25,Totaal,135,4526
2020-04-23,Gelderland,25,Ziekenhuisopname,15,1194
2020-04-23,Utrecht,26,Overleden,10,297
2020-04-23,Utrecht,26,Totaal,63,2505
2020-04-23,Utrecht,26,Ziekenhuisopname,6,761
2020-04-23,Noord-Holland,27,Overleden,17,530
2020-04-23,Noord-Holland,27,Totaal,143,5227
2020-04-23,Noord-Holland,27,Ziekenhuisopname,15,1439
2020-04-23,Zuid-Holland,28,Overleden,34,674
2020-04-23,Zuid-Holland,28,Totaal,210,7227
2020-04-23,Zuid-Holland,28,Ziekenhuisopname,22,1741
2020-04-23,Zeeland,29,Overleden,1,49
2020-04-23,Zeeland,29,Totaal,14,554
2020-04-23,Zeeland,29,Ziekenhuisopname,2,140
2020-04-23,Noord-Brabant,30,Overleden,21,1242
2020-04-23,Noord-Brabant,30,Totaal,124,7277
2020-04-23,Noord-Brabant,30,Ziekenhuisopname,52,2371
2020-04-23,Limburg,31,Overleden,9,547
2020-04-23,Limburg,31,Totaal,77,3691
2020-04-23,Limburg,31,Ziekenhuisopname,17,1423
