Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-04-01,RIVM_report_20200401,0-4,Totaal,5,46
2020-04-01,RIVM_report_20200401,5-9,Totaal,0,8
2020-04-01,RIVM_report_20200401,10-14,Totaal,1,34
2020-04-01,RIVM_report_20200401,15-19,Totaal,2,68
2020-04-01,RIVM_report_20200401,20-24,Totaal,27,274
2020-04-01,RIVM_report_20200401,25-29,Totaal,38,556
2020-04-01,RIVM_report_20200401,30-34,Totaal,36,569
2020-04-01,RIVM_report_20200401,35-39,Totaal,33,517
2020-04-01,RIVM_report_20200401,40-44,Totaal,42,541
2020-04-01,RIVM_report_20200401,45-49,Totaal,54,831
2020-04-01,RIVM_report_20200401,50-54,Totaal,74,1048
2020-04-01,RIVM_report_20200401,55-59,Totaal,79,1191
2020-04-01,RIVM_report_20200401,60-64,Totaal,95,1091
2020-04-01,RIVM_report_20200401,65-69,Totaal,72,1044
2020-04-01,RIVM_report_20200401,70-74,Totaal,100,1362
2020-04-01,RIVM_report_20200401,75-79,Totaal,95,1397
2020-04-01,RIVM_report_20200401,80-84,Totaal,105,1285
2020-04-01,RIVM_report_20200401,85-89,Totaal,95,1070
2020-04-01,RIVM_report_20200401,90-94,Totaal,53,505
2020-04-01,RIVM_report_20200401,95+,Totaal,17,150
2020-04-01,RIVM_report_20200401,Niet vermeld,Totaal,-4,27
2020-04-01,RIVM_report_20200401,0-4,Ziekenhuisopname,2,25
2020-04-01,RIVM_report_20200401,5-9,Ziekenhuisopname,1,2
2020-04-01,RIVM_report_20200401,10-14,Ziekenhuisopname,0,4
2020-04-01,RIVM_report_20200401,15-19,Ziekenhuisopname,2,11
2020-04-01,RIVM_report_20200401,20-24,Ziekenhuisopname,1,16
2020-04-01,RIVM_report_20200401,25-29,Ziekenhuisopname,5,47
2020-04-01,RIVM_report_20200401,30-34,Ziekenhuisopname,5,56
2020-04-01,RIVM_report_20200401,35-39,Ziekenhuisopname,12,85
2020-04-01,RIVM_report_20200401,40-44,Ziekenhuisopname,12,114
2020-04-01,RIVM_report_20200401,45-49,Ziekenhuisopname,25,246
2020-04-01,RIVM_report_20200401,50-54,Ziekenhuisopname,31,336
2020-04-01,RIVM_report_20200401,55-59,Ziekenhuisopname,38,422
2020-04-01,RIVM_report_20200401,60-64,Ziekenhuisopname,57,519
2020-04-01,RIVM_report_20200401,65-69,Ziekenhuisopname,49,611
2020-04-01,RIVM_report_20200401,70-74,Ziekenhuisopname,66,808
2020-04-01,RIVM_report_20200401,75-79,Ziekenhuisopname,56,772
2020-04-01,RIVM_report_20200401,80-84,Ziekenhuisopname,45,596
2020-04-01,RIVM_report_20200401,85-89,Ziekenhuisopname,31,375
2020-04-01,RIVM_report_20200401,90-94,Ziekenhuisopname,8,96
2020-04-01,RIVM_report_20200401,95+,Ziekenhuisopname,2,14
2020-04-01,RIVM_report_20200401,Niet vermeld,Ziekenhuisopname,-1,4
2020-04-01,RIVM_report_20200401,0-4,Overleden,0,0
2020-04-01,RIVM_report_20200401,5-9,Overleden,0,0
2020-04-01,RIVM_report_20200401,10-14,Overleden,0,0
2020-04-01,RIVM_report_20200401,15-19,Overleden,0,0
2020-04-01,RIVM_report_20200401,20-24,Overleden,0,0
2020-04-01,RIVM_report_20200401,25-29,Overleden,0,0
2020-04-01,RIVM_report_20200401,30-34,Overleden,0,0
2020-04-01,RIVM_report_20200401,35-39,Overleden,1,1
2020-04-01,RIVM_report_20200401,40-44,Overleden,0,0
2020-04-01,RIVM_report_20200401,45-49,Overleden,0,1
2020-04-01,RIVM_report_20200401,50-54,Overleden,1,8
2020-04-01,RIVM_report_20200401,55-59,Overleden,1,13
2020-04-01,RIVM_report_20200401,60-64,Overleden,5,37
2020-04-01,RIVM_report_20200401,65-69,Overleden,9,74
2020-04-01,RIVM_report_20200401,70-74,Overleden,9,123
2020-04-01,RIVM_report_20200401,75-79,Overleden,29,234
2020-04-01,RIVM_report_20200401,80-84,Overleden,32,302
2020-04-01,RIVM_report_20200401,85-89,Overleden,25,250
2020-04-01,RIVM_report_20200401,90-94,Overleden,22,99
2020-04-01,RIVM_report_20200401,95+,Overleden,0,31
2020-04-01,RIVM_report_20200401,Niet vermeld,Overleden,0,0
