Datum,Bron,LeeftijdGroep,Type,Aantal,AantalCumulatief
2020-05-28,RIVM_report_20200528,0-4,Totaal,1,93
2020-05-28,RIVM_report_20200528,5-9,Totaal,1,35
2020-05-28,RIVM_report_20200528,10-14,Totaal,1,79
2020-05-28,RIVM_report_20200528,15-19,Totaal,4,508
2020-05-28,RIVM_report_20200528,20-24,Totaal,16,1946
2020-05-28,RIVM_report_20200528,25-29,Totaal,12,2390
2020-05-28,RIVM_report_20200528,30-34,Totaal,14,2191
2020-05-28,RIVM_report_20200528,35-39,Totaal,14,1902
2020-05-28,RIVM_report_20200528,40-44,Totaal,4,2148
2020-05-28,RIVM_report_20200528,45-49,Totaal,17,3121
2020-05-28,RIVM_report_20200528,50-54,Totaal,18,4013
2020-05-28,RIVM_report_20200528,55-59,Totaal,18,4424
2020-05-28,RIVM_report_20200528,60-64,Totaal,17,3614
2020-05-28,RIVM_report_20200528,65-69,Totaal,9,2335
2020-05-28,RIVM_report_20200528,70-74,Totaal,9,2905
2020-05-28,RIVM_report_20200528,75-79,Totaal,2,3324
2020-05-28,RIVM_report_20200528,80-84,Totaal,6,3816
2020-05-28,RIVM_report_20200528,85-89,Totaal,10,3924
2020-05-28,RIVM_report_20200528,90-94,Totaal,9,2396
2020-05-28,RIVM_report_20200528,95+,Totaal,0,783
2020-05-28,RIVM_report_20200528,Niet vermeld,Totaal,0,3
2020-05-28,RIVM_report_20200528,0-4,Ziekenhuisopname,0,47
2020-05-28,RIVM_report_20200528,5-9,Ziekenhuisopname,0,2
2020-05-28,RIVM_report_20200528,10-14,Ziekenhuisopname,0,8
2020-05-28,RIVM_report_20200528,15-19,Ziekenhuisopname,0,29
2020-05-28,RIVM_report_20200528,20-24,Ziekenhuisopname,1,61
2020-05-28,RIVM_report_20200528,25-29,Ziekenhuisopname,0,110
2020-05-28,RIVM_report_20200528,30-34,Ziekenhuisopname,0,155
2020-05-28,RIVM_report_20200528,35-39,Ziekenhuisopname,0,193
2020-05-28,RIVM_report_20200528,40-44,Ziekenhuisopname,0,280
2020-05-28,RIVM_report_20200528,45-49,Ziekenhuisopname,1,580
2020-05-28,RIVM_report_20200528,50-54,Ziekenhuisopname,0,850
2020-05-28,RIVM_report_20200528,55-59,Ziekenhuisopname,1,1137
2020-05-28,RIVM_report_20200528,60-64,Ziekenhuisopname,1,1290
2020-05-28,RIVM_report_20200528,65-69,Ziekenhuisopname,1,1339
2020-05-28,RIVM_report_20200528,70-74,Ziekenhuisopname,3,1685
2020-05-28,RIVM_report_20200528,75-79,Ziekenhuisopname,4,1619
2020-05-28,RIVM_report_20200528,80-84,Ziekenhuisopname,3,1236
2020-05-28,RIVM_report_20200528,85-89,Ziekenhuisopname,0,799
2020-05-28,RIVM_report_20200528,90-94,Ziekenhuisopname,1,250
2020-05-28,RIVM_report_20200528,95+,Ziekenhuisopname,0,43
2020-05-28,RIVM_report_20200528,Niet vermeld,Ziekenhuisopname,0,0
2020-05-28,RIVM_report_20200528,0-4,Overleden,0,0
2020-05-28,RIVM_report_20200528,5-9,Overleden,0,0
2020-05-28,RIVM_report_20200528,10-14,Overleden,0,0
2020-05-28,RIVM_report_20200528,15-19,Overleden,0,1
2020-05-28,RIVM_report_20200528,20-24,Overleden,0,0
2020-05-28,RIVM_report_20200528,25-29,Overleden,0,3
2020-05-28,RIVM_report_20200528,30-34,Overleden,0,3
2020-05-28,RIVM_report_20200528,35-39,Overleden,0,7
2020-05-28,RIVM_report_20200528,40-44,Overleden,0,5
2020-05-28,RIVM_report_20200528,45-49,Overleden,0,23
2020-05-28,RIVM_report_20200528,50-54,Overleden,1,45
2020-05-28,RIVM_report_20200528,55-59,Overleden,0,97
2020-05-28,RIVM_report_20200528,60-64,Overleden,1,159
2020-05-28,RIVM_report_20200528,65-69,Overleden,3,325
2020-05-28,RIVM_report_20200528,70-74,Overleden,2,612
2020-05-28,RIVM_report_20200528,75-79,Overleden,3,984
2020-05-28,RIVM_report_20200528,80-84,Overleden,3,1230
2020-05-28,RIVM_report_20200528,85-89,Overleden,14,1326
2020-05-28,RIVM_report_20200528,90-94,Overleden,3,791
2020-05-28,RIVM_report_20200528,95+,Overleden,2,292
2020-05-28,RIVM_report_20200528,Niet vermeld,Overleden,0,0
