Datum,LeeftijdGroep,Geslacht,Aantal,AantalCumulatief
2020-04-18,0-4,Vrouw,0,0
2020-04-18,5-9,Vrouw,0,0
2020-04-18,10-14,Vrouw,0,0
2020-04-18,15-19,Vrouw,0,0
2020-04-18,20-24,Vrouw,0,0
2020-04-18,25-29,Vrouw,0,0
2020-04-18,30-34,Vrouw,0,1
2020-04-18,35-39,Vrouw,0,1
2020-04-18,40-44,Vrouw,0,0
2020-04-18,45-49,Vrouw,-5,6
2020-04-18,50-54,Vrouw,-5,12
2020-04-18,55-59,Vrouw,-6,15
2020-04-18,60-64,Vrouw,-9,34
2020-04-18,65-69,Vrouw,-22,71
2020-04-18,70-74,Vrouw,-55,147
2020-04-18,75-79,Vrouw,-72,210
2020-04-18,80-84,Vrouw,-100,314
2020-04-18,85-89,Vrouw,-154,322
2020-04-18,90-94,Vrouw,-108,242
2020-04-18,95+,Vrouw,-61,99
2020-04-18,0-4,Man,0,0
2020-04-18,5-9,Man,0,0
2020-04-18,10-14,Man,0,0
2020-04-18,15-19,Man,0,1
2020-04-18,20-24,Man,0,0
2020-04-18,25-29,Man,0,3
2020-04-18,30-34,Man,-1,1
2020-04-18,35-39,Man,-2,3
2020-04-18,40-44,Man,-1,4
2020-04-18,45-49,Man,-2,3
2020-04-18,50-54,Man,-1,18
2020-04-18,55-59,Man,-21,38
2020-04-18,60-64,Man,-19,70
2020-04-18,65-69,Man,-31,150
2020-04-18,70-74,Man,-66,248
2020-04-18,75-79,Man,-103,457
2020-04-18,80-84,Man,-125,482
2020-04-18,85-89,Man,-124,446
2020-04-18,90-94,Man,-82,163
2020-04-18,95+,Man,-19,39
